List_price,Address,City,State,Beds,Baths,Living_sqft,Property_Type,Year_Built,Est__Mo__Payment,Price_Sq_Ft_,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Competitive_Score,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_mall,Zipcode,No_of_Schools,Average_rating,County
1049000.0,481 N 18th St,SAN JOSE,CA,4.0,2.0,1236.0,Single,1924.0,5880.0,849.0,61.0,63,7.0,63.0,16,70,1,21,49,93.0,1,0,1,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/481-N-18th-St-95112/home/565999,0,95112,3.0,6.666666666666667,Santa Clara
2198000.0,943 Brookgrove Ln,CUPERTINO,CA,4.0,2.0,1432.0,Single,1960.0,12321.0,1535.0,61.0,69,9.0,69.0,7,70,1,19,91,92.0,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Cupertino/943-Brookgrove-Ln-95014/home/1065812,1,95014,3.0,4.0,Santa Clara
2199000.0,1456 Kinsport Ln,SAN JOSE,CA,4.0,2.5,2033.0,Single,1971.0,12327.0,1082.0,61.0,48,1.0,59.0,7,86,1,30,61,93.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1456-Kinsport-Ln-95120/home/1712897,1,95120,4.0,4.0,Santa Clara
1500000.0,3596 Calico Ave,SAN JOSE,CA,3.0,2.0,1127.0,Single,1959.0,8408.0,1331.0,61.0,57,1.0,57.0,7,95,6,20,56,91.0,1,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/3596-Calico-Ave-95124/home/828061,0,95124,4.0,4.0,Santa Clara
1200000.0,1505 Michigan Ave,ALVISO,CA,3.0,1.5,1214.0,Single,1948.0,6727.0,988.0,66.0,34,1.0,68.0,3,27,2,11,48,92.0,1,0,1,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/1505-Michigan-Ave-95002/home/1733895,0,95002,4.0,4.0,Alameda
2199000.0,1399 Beattie Ct,SAN JOSE,CA,5.0,3.0,2228.0,Single,1975.0,12327.0,987.0,60.0,52,1.0,52.0,7,69,1,29,58,93.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1399-Beattie-Ct-95120/home/1503760,1,95120,4.0,4.0,Santa Clara
1450000.0,2785 Flint Ave,SAN JOSE,CA,4.0,2.0,1735.0,Single,1973.0,8128.0,836.0,60.0,25,2.0,52.0,9,54,7,22,67,92.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2785-Flint-Ave-95148/home/1599178,1,95148,3.0,6.333333333333333,Santa Clara
480000.0,1038 Summermist Ct,SAN JOSE,CA,1.0,1.0,746.0,Condo,1985.0,3213.0,643.0,60.0,41,7.0,58.0,9,73,5,26,58,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1038-Summermist-Ct-95122/home/1339249,0,95122,8.0,6.333333333333333,Santa Clara
1200000.0,1445 Jeffery Ave,SAN JOSE,CA,3.0,2.0,1373.0,Single,1955.0,6727.0,874.0,60.0,67,10.0,67.0,8,99,3,21,43,96.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1445-Jeffery-Ave-95118/home/1419807,0,95118,3.0,6.333333333333333,Santa Clara
1349000.0,4943 Scarlett Way,SAN JOSE,CA,3.0,2.5,2087.0,Single,1980.0,7562.0,646.0,60.0,1,1.0,67.0,6,65,1,22,51,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4943-Scarlett-Way-95111/home/1768779,1,95111,7.0,6.333333333333333,Santa Clara
1198000.0,1037 Cumberland Pl,SAN JOSE,CA,2.0,2.5,1641.0,Townhouse,1974.0,7265.0,730.0,60.0,57,12.0,57.0,5,78,2,12,34,91.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1037-Cumberland-Pl-95125/home/849943,1,95125,3.0,6.333333333333333,Santa Clara
2899000.0,6918 Rainbow Dr,SAN JOSE,CA,4.0,2.0,1706.0,Single,1965.0,16250.0,1699.0,60.0,31,1.0,65.0,9,75,2,14,69,92.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6918-Rainbow-Dr-95129/home/1714708,0,95129,3.0,6.333333333333333,Santa Clara
1798000.0,1494 Medallion Dr,SAN JOSE,CA,3.0,2.0,1477.0,Single,1971.0,10079.0,1217.0,60.0,53,1.0,53.0,7,85,1,32,61,93.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1494-Medallion-Dr-95120/home/1535123,1,95120,9.0,6.333333333333333,Santa Clara
848000.0,435 Colony Cove Dr,SAN JOSE,CA,3.0,1.5,1260.0,Townhouse,1984.0,5203.0,673.0,60.0,42,14.0,64.0,8,86,1,24,68,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/435-Colony-Cove-Dr-95123/home/1085807,0,95123,3.0,5.666666666666667,Santa Clara
639888.0,166 Sunwood Meadows Pl,SAN JOSE,CA,2.0,2.0,920.0,Condo,1985.0,4047.0,696.0,60.0,53,19.0,53.0,4,51,5,10,35,91.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/166-Sunwood-Meadows-Pl-95119/home/1810377,0,95119,3.0,6.0,Santa Clara
1650000.0,784 Colleen Dr,SAN JOSE,CA,4.0,2.0,2010.0,Single,1971.0,9249.0,821.0,60.0,24,1.0,53.0,11,68,1,19,69,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/784-Colleen-Dr-95123/home/1492378,1,95123,3.0,6.0,Santa Clara
1998000.0,3371 Kuykendall Pl,SAN JOSE,CA,4.0,3.0,2350.0,Single,1983.0,11200.0,850.0,60.0,20,1.0,53.0,9,55,6,22,62,91.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3371-Kuykendall-Pl-95148/home/1678288,1,95148,3.0,6.0,Santa Clara
898000.0,461 Northlake Dr #52,SAN JOSE,CA,2.0,2.5,1377.0,Condo,1985.0,5482.0,652.0,60.0,85,1.0,53.0,9,54,1,14,63,92.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/461-Northlake-Dr-95117/unit-52/home/1499451,0,95117,3.0,6.0,Santa Clara
979000.0,130 E San Fernando St #404,SAN JOSE,CA,2.0,2.0,1622.0,Condo,1998.0,6288.0,604.0,60.0,97,5.0,68.0,1,28,18,5,102,93.0,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/130-E-San-Fernando-St-95112/unit-404/home/1379040,0,95112,3.0,5.666666666666667,Santa Clara
525000.0,3453 Ravendale Ct,SAN JOSE,CA,2.0,1.0,801.0,Townhouse,1969.0,3306.0,655.0,60.0,44,15.0,65.0,9,52,3,20,60,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3453-Ravendale-Ct-95111/home/1387031,0,95111,3.0,4.666666666666667,Santa Clara
1065000.0,555 Marble Arch Ave,SAN JOSE,CA,2.0,2.5,1370.0,Condo,2000.0,6255.0,777.0,60.0,18,28.0,69.0,8,41,1,11,48,91.0,1,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/555-Marble-Arch-Ave-95136/home/1047918,0,95136,3.0,4.333333333333333,Santa Clara
895000.0,57 Deer Run Cir,SAN JOSE,CA,3.0,2.5,1452.0,Townhouse,1988.0,5372.0,616.0,60.0,33,14.0,56.0,8,77,3,23,59,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/57-Deer-Run-Cir-95136/home/985890,0,95136,5.0,4.2,Santa Clara
650000.0,5244 Makati Cir,SAN JOSE,CA,2.0,2.0,1233.0,Condo,1985.0,4218.0,527.0,60.0,77,19.0,56.0,8,80,2,27,62,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5244-Makati-Cir-95123/home/1115345,0,95123,5.0,4.2,Santa Clara
1199999.0,6128 Glen Harbor Dr,SAN JOSE,CA,3.0,2.0,1143.0,Single,1968.0,6727.0,1050.0,60.0,29,6.0,56.0,9,83,1,24,66,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6128-Glen-Harbor-Dr-95123/home/1668993,0,95123,9.0,4.2,Santa Clara
2498888.0,230 S Midway St,CAMPBELL,CA,3.0,2.0,2444.0,Single,1952.0,14008.0,1022.0,60.0,57,6.0,57.0,4,85,1,15,65,91.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Campbell/230-S-Midway-St-95008/home/1682478,0,95008,9.0,4.2,Santa Clara
1250000.0,2713 Montavo Pl,CAMPBELL,CA,3.0,2.5,1890.0,Townhouse,2006.0,7294.0,661.0,60.0,76,12.0,57.0,5,71,1,16,53,91.0,1,0,0,1,1,1,0,1,https://www.redfin.com//CA/Campbell/2713-Montavo-Pl-95008/home/12180568,0,95008,3.0,4.333333333333333,Santa Clara
2248000.0,1629 Andalusia Way,SAN JOSE,CA,4.0,2.0,1656.0,Single,1960.0,12601.0,1357.0,60.0,28,10.0,52.0,6,77,2,20,39,96.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1629-Andalusia-Way-95125/home/570810,0,95125,3.0,4.333333333333333,Santa Clara
1279000.0,211 Proximity Way,SAN JOSE,CA,3.0,3.0,1635.0,Townhouse,2020.0,7423.0,782.0,60.0,83,12.0,68.0,2,25,4,3,59,91.0,0,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/211-Proximity-Way-95110/home/169797013,0,95110,3.0,4.666666666666667,Santa Clara
415000.0,1169 Yarwood Ct,SAN JOSE,CA,1.0,1.0,658.0,Condo,1988.0,3151.0,631.0,60.0,39,23.0,59.0,4,63,5,11,38,91.0,0,0,1,1,0,1,1,1,https://www.redfin.com//CA/San-Jose/1169-Yarwood-Ct-95128/home/12180338,0,95128,3.0,6.666666666666667,Santa Clara
715000.0,4716 Norris Canyon Rd #202,SAN RAMON,CA,3.0,2.0,951.0,Condo,2014.0,4288.0,752.0,66.0,52,1.0,52.0,3,50,5,9,28,90.0,0,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Ramon/4716-Norris-Canyon-Rd-94583/unit-202/home/56527873,0,94583,7.0,4.8,Alameda
1750000.0,260 Mara Pl,SAN RAMON,CA,4.0,2.5,1886.0,Single,1977.0,9810.0,928.0,66.0,20,8.0,60.0,9,79,3,14,63,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/260-Mara-Pl-94583/home/1940844,0,94583,3.0,5.333333333333333,Alameda
1730000.0,48 Longwood Ct,SAN RAMON,CA,4.0,2.0,2017.0,Single,1983.0,9715.0,858.0,66.0,42,6.0,68.0,6,45,5,12,54,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/48-Longwood-Ct-94582/home/961405,0,94582,3.0,5.333333333333333,Alameda
1698000.0,9592 Ernwood St,SAN RAMON,CA,4.0,3.0,1715.0,Single,1964.0,9518.0,990.0,66.0,42,8.0,56.0,5,119,1,23,55,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9592-Ernwood-St-94583/home/1696061,1,94583,3.0,7.666666666666667,Alameda
1650000.0,3081 Wrangler Rd,SAN RAMON,CA,4.0,3.0,2595.0,Single,1995.0,9444.0,636.0,66.0,33,6.0,56.0,7,64,2,16,46,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3081-Wrangler-Rd-94582/home/1458639,1,94582,3.0,8.333333333333334,Alameda
1399000.0,51103 Via Vicenza,SAN RAMON,CA,4.0,3.0,2152.0,Condo,2021.0,8247.0,650.0,64.0,6,6.0,56.0,5,61,3,12,29,98.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/51103-Via-Vicenza-94583/home/179260091,0,94583,3.0,8.333333333333334,Alameda
1495000.0,9819 Broadmoor Dr,SAN RAMON,CA,4.0,2.0,1383.0,Single,1971.0,8380.0,1081.0,66.0,23,8.0,59.0,9,103,4,18,68,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9819-Broadmoor-Dr-94583/home/831009,0,94583,3.0,8.333333333333334,Alameda
1750000.0,290 Ludlow Pl,SAN RAMON,CA,4.0,3.0,2229.0,Single,1969.0,9810.0,785.0,66.0,20,8.0,59.0,9,99,2,18,68,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/290-Ludlow-Pl-94583/home/955159,0,94583,4.0,5.75,Alameda
1349000.0,844 Ladera Corte,SAN RAMON,CA,4.0,2.5,1731.0,Single,1974.0,7575.0,779.0,66.0,14,12.0,59.0,5,75,3,11,34,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/844-Ladera-Corte-94583/home/1304235,0,94583,4.0,5.75,Alameda
1549000.0,1018 Lakeridge Pl,SAN RAMON,CA,3.0,2.5,1851.0,Single,1989.0,8918.0,837.0,66.0,11,6.0,50.0,6,45,5,8,43,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/1018-Lakeridge-Pl-94582/home/1398278,0,94582,9.0,5.75,Alameda
1853000.0,537 Santander Dr,SAN RAMON,CA,4.0,2.0,2070.0,Single,1979.0,10414.0,895.0,66.0,41,12.0,50.0,8,90,3,13,46,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/537-Santander-Dr-94583/home/940685,0,94583,3.0,3.6666666666666665,Alameda
1848000.0,3832 Aragon Ln,SAN RAMON,CA,4.0,2.5,2403.0,Single,1979.0,10385.0,769.0,66.0,71,12.0,63.0,6,88,2,20,35,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3832-Aragon-Ln-94583/home/940643,0,94583,3.0,3.333333333333333,Alameda
698000.0,238 Copper Ridge Rd,SAN RAMON,CA,2.0,2.0,1079.0,Condo,1988.0,4428.0,647.0,66.0,41,2.0,63.0,7,52,5,13,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/238-Copper-Ridge-Rd-94582/home/2109286,0,94582,3.0,3.333333333333333,Alameda
1879777.0,3268 El Suyo Dr,SAN RAMON,CA,4.0,2.5,2209.0,Single,1976.0,10537.0,851.0,66.0,29,29.0,65.0,8,106,3,17,68,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3268-El-Suyo-Dr-94583/home/1923651,0,94583,3.0,8.0,Alameda
1695000.0,653 Greylyn Dr,SAN RAMON,CA,4.0,2.5,1988.0,Single,1997.0,9501.0,853.0,66.0,46,14.0,69.0,6,106,1,18,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/653-Greylyn-Dr-94583/home/1792129,1,94583,3.0,8.0,Alameda
625000.0,8985 Alcosta Blvd #182,SAN RAMON,CA,2.0,2.5,1230.0,Condo,1971.0,4109.0,508.0,66.0,49,1.0,62.0,5,116,1,25,56,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/8985-Alcosta-Blvd-94583/unit-182/home/951923,1,94583,3.0,7.666666666666667,Alameda
799000.0,216 Copper Ridge Rd,SAN RAMON,CA,2.0,2.0,1079.0,Condo,1988.0,4996.0,741.0,66.0,41,2.0,62.0,7,51,5,13,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/216-Copper-Ridge-Rd-94582/home/2109264,0,94582,3.0,7.666666666666667,Alameda
1999990.0,9725 Alcosta Blvd,SAN RAMON,CA,6.0,3.5,3536.0,Single,1978.0,11211.0,566.0,66.0,15,1.0,62.0,5,109,3,19,50,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9725-Alcosta-Blvd-94583/home/1878245,0,94583,3.0,8.0,Alameda
2389000.0,608 Sunflower Ct,SAN RAMON,CA,4.0,2.5,2907.0,Single,1995.0,13392.0,822.0,66.0,5,6.0,62.0,7,73,2,17,50,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/608-Sunflower-Ct-94582/home/1977658,1,94582,3.0,6.666666666666667,Alameda
1950000.0,2131 Canyon Crest Ave,SAN RAMON,CA,3.0,2.0,2290.0,Single,1989.0,10965.0,852.0,66.0,14,6.0,62.0,7,58,4,13,46,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/2131-Canyon-Crest-Ave-94582/home/1516784,0,94582,3.0,8.0,Alameda
2995000.0,1520 Lawrence Rd,DANVILLE,CA,4.0,3.0,3339.0,Single,1980.0,16789.0,897.0,66.0,7,3.0,62.0,5,76,11,18,43,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Danville/1520-Lawrence-Rd-94506/home/1969347,1,94506,3.0,6.666666666666667,Alameda
715000.0,4716 Norris Canyon Rd #202,SAN RAMON,CA,3.0,2.0,951.0,Condo,2014.0,4288.0,752.0,66.0,52,1.0,52.0,3,50,5,9,28,90.0,0,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Ramon/4716-Norris-Canyon-Rd-94583/unit-202/home/56527873,0,94583,4.0,6.666666666666667,Alameda
1338888.0,901 Cloverberry Way,SAN RAMON,CA,3.0,2.5,1587.0,Townhouse,1996.0,7765.0,844.0,66.0,8,5.0,52.0,7,67,2,17,50,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/901-Cloverberry-Way-94582/home/1962251,1,94582,4.0,6.666666666666667,Alameda
1150000.0,752 Lakemont Pl #6,SAN RAMON,CA,2.0,2.5,1727.0,Townhouse,1990.0,7036.0,666.0,66.0,8,5.0,52.0,6,45,5,9,51,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/752-Lakemont-Pl-94582/unit-6/home/966830,0,94582,4.0,6.666666666666667,Alameda
1750000.0,260 Mara Pl,SAN RAMON,CA,4.0,2.5,1886.0,Single,1977.0,9810.0,928.0,66.0,20,8.0,60.0,9,79,3,14,63,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/260-Mara-Pl-94583/home/1940844,0,94583,4.0,6.666666666666667,Alameda
685000.0,522 La Copita Ct,SAN RAMON,CA,2.0,1.5,1064.0,Townhouse,1970.0,4190.0,644.0,66.0,56,1.0,56.0,5,88,1,34,35,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/522-La-Copita-Ct-94583/home/684167,0,94583,3.0,5.666666666666667,Alameda
1730000.0,48 Longwood Ct,SAN RAMON,CA,4.0,2.0,2017.0,Single,1983.0,9715.0,858.0,66.0,42,6.0,68.0,6,45,5,12,54,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/48-Longwood-Ct-94582/home/961405,0,94582,3.0,4.333333333333333,Alameda
1698000.0,9592 Ernwood St,SAN RAMON,CA,4.0,3.0,1715.0,Single,1964.0,9518.0,990.0,66.0,42,8.0,56.0,5,119,1,23,55,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9592-Ernwood-St-94583/home/1696061,1,94583,8.0,4.333333333333333,Alameda
1650000.0,3081 Wrangler Rd,SAN RAMON,CA,4.0,3.0,2595.0,Single,1995.0,9444.0,636.0,66.0,33,6.0,56.0,7,64,2,16,46,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3081-Wrangler-Rd-94582/home/1458639,1,94582,3.0,5.0,Alameda
1399000.0,51103 Via Vicenza,SAN RAMON,CA,4.0,3.0,2152.0,Condo,2021.0,8247.0,650.0,64.0,6,6.0,56.0,5,61,3,12,29,98.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/51103-Via-Vicenza-94583/home/179260091,0,94583,3.0,7.0,Alameda
1098000.0,225 Ryan Ter,SAN RAMON,CA,4.0,3.5,2058.0,Townhouse,2015.0,6445.0,534.0,64.0,63,2.0,63.0,5,61,1,11,31,90.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/225-Ryan-Ter-94583/home/142979199,0,94583,4.0,8.25,Alameda
1495000.0,9819 Broadmoor Dr,SAN RAMON,CA,4.0,2.0,1383.0,Single,1971.0,8380.0,1081.0,66.0,23,8.0,59.0,9,103,4,18,68,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9819-Broadmoor-Dr-94583/home/831009,0,94583,3.0,4.0,Alameda
1750000.0,290 Ludlow Pl,SAN RAMON,CA,4.0,3.0,2229.0,Single,1969.0,9810.0,785.0,66.0,20,8.0,59.0,9,99,2,18,68,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/290-Ludlow-Pl-94583/home/955159,0,94583,6.0,5.166666666666667,Alameda
1349000.0,844 Ladera Corte,SAN RAMON,CA,4.0,2.5,1731.0,Single,1974.0,7575.0,779.0,66.0,14,12.0,59.0,5,75,3,11,34,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/844-Ladera-Corte-94583/home/1304235,0,94583,4.0,3.0,Alameda
698000.0,2945 Fountainhead Dr,SAN RAMON,CA,2.0,1.5,1102.0,Townhouse,1974.0,4288.0,633.0,66.0,25,1.0,59.0,5,72,3,10,34,96.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/2945-Fountainhead-Dr-94583/home/1597672,0,94583,3.0,3.6666666666666665,Alameda
1549000.0,1018 Lakeridge Pl,SAN RAMON,CA,3.0,2.5,1851.0,Single,1989.0,8918.0,837.0,66.0,11,6.0,50.0,6,45,5,8,43,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/1018-Lakeridge-Pl-94582/home/1398278,0,94582,3.0,3.6666666666666665,Alameda
1853000.0,537 Santander Dr,SAN RAMON,CA,4.0,2.0,2070.0,Single,1979.0,10414.0,895.0,66.0,41,12.0,50.0,8,90,3,13,46,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/537-Santander-Dr-94583/home/940685,0,94583,3.0,5.333333333333333,Alameda
1848000.0,3832 Aragon Ln,SAN RAMON,CA,4.0,2.5,2403.0,Single,1979.0,10385.0,769.0,66.0,71,12.0,63.0,6,88,2,20,35,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3832-Aragon-Ln-94583/home/940643,0,94583,3.0,6.0,Alameda
698000.0,238 Copper Ridge Rd,SAN RAMON,CA,2.0,2.0,1079.0,Condo,1988.0,4428.0,647.0,66.0,41,2.0,63.0,7,52,5,13,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/238-Copper-Ridge-Rd-94582/home/2109286,0,94582,3.0,4.0,Alameda
1879777.0,3268 El Suyo Dr,SAN RAMON,CA,4.0,2.5,2209.0,Single,1976.0,10537.0,851.0,66.0,29,29.0,65.0,8,106,3,17,68,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/3268-El-Suyo-Dr-94583/home/1923651,0,94583,5.0,4.0,Alameda
1695000.0,653 Greylyn Dr,SAN RAMON,CA,4.0,2.5,1988.0,Single,1997.0,9501.0,853.0,66.0,46,14.0,69.0,6,106,1,18,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/653-Greylyn-Dr-94583/home/1792129,1,94583,5.0,4.0,Alameda
625000.0,8985 Alcosta Blvd #182,SAN RAMON,CA,2.0,2.5,1230.0,Condo,1971.0,4109.0,508.0,66.0,49,1.0,62.0,5,116,1,25,56,97.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/8985-Alcosta-Blvd-94583/unit-182/home/951923,1,94583,3.0,9.0,Alameda
799000.0,216 Copper Ridge Rd,SAN RAMON,CA,2.0,2.0,1079.0,Condo,1988.0,4996.0,741.0,66.0,41,2.0,62.0,7,51,5,13,54,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/216-Copper-Ridge-Rd-94582/home/2109264,0,94582,3.0,9.0,Alameda
1999990.0,9725 Alcosta Blvd,SAN RAMON,CA,6.0,3.5,3536.0,Single,1978.0,11211.0,566.0,66.0,15,1.0,62.0,5,109,3,19,50,96.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/9725-Alcosta-Blvd-94583/home/1878245,0,94583,3.0,9.0,Alameda
2389000.0,608 Sunflower Ct,SAN RAMON,CA,4.0,2.5,2907.0,Single,1995.0,13392.0,822.0,66.0,5,6.0,62.0,7,73,2,17,50,93.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/608-Sunflower-Ct-94582/home/1977658,1,94582,3.0,5.0,Alameda
1950000.0,2131 Canyon Crest Ave,SAN RAMON,CA,3.0,2.0,2290.0,Single,1989.0,10965.0,852.0,66.0,14,6.0,62.0,7,58,4,13,46,93.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Ramon/2131-Canyon-Crest-Ave-94582/home/1516784,0,94582,8.0,5.0,Alameda
2995000.0,1520 Lawrence Rd,DANVILLE,CA,4.0,3.0,3339.0,Single,1980.0,16789.0,897.0,66.0,7,3.0,62.0,5,76,11,18,43,92.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Danville/1520-Lawrence-Rd-94506/home/1969347,1,94506,8.0,5.0,Alameda
2049000.0,3128 Joanne Cir,PLEASANTON,CA,3.0,2.5,2370.0,Single,1986.0,11486.0,865.0,66.0,21,1.0,62.0,4,50,6,11,38,97.0,1,1,0,1,0,0,0,1,https://www.redfin.com//CA/Pleasanton/3128-Joanne-Cir-94588/home/1199195,0,94588,3.0,7.0,Alameda
1899000.0,4029 Moselle Ct,PLEASANTON,CA,4.0,2.0,2079.0,Single,1966.0,10645.0,913.0,66.0,37,5.0,62.0,5,90,3,8,53,91.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Pleasanton/4029-Moselle-Ct-94566/home/1669068,0,94566,4.0,7.0,Alameda
1988000.0,6082 Allbrook Cir,PLEASANTON,CA,5.0,3.0,2326.0,Single,1967.0,11144.0,855.0,66.0,53,5.0,53.0,5,42,2,7,33,93.0,1,0,0,1,0,1,1,1,https://www.redfin.com//CA/Pleasanton/6082-Allbrook-Cir-94588/home/746059,0,94588,3.0,7.333333333333333,Alameda
549000.0,2219 Segundo Ct #3,PLEASANTON,CA,2.0,1.0,903.0,Condo,1972.0,3452.0,608.0,66.0,8,2.0,53.0,6,74,2,8,54,98.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/Pleasanton/2219-Segundo-Ct-94588/unit-3/home/179312231,0,94588,3.0,9.333333333333334,Alameda
1998000.0,7412 Kenwood Rd,DUBLIN,CA,5.0,4.5,3016.0,Single,2019.0,11431.0,662.0,66.0,1,2.0,53.0,10,74,9,21,88,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Dublin/7412-Kenwood-Rd-94568/home/143118730,1,94568,3.0,9.333333333333334,Alameda
2200000.0,1224 Harvest Rd,PLEASANTON,CA,4.0,2.5,2088.0,Single,1970.0,12332.0,1054.0,66.0,63,7.0,63.0,5,96,1,9,63,94.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/Pleasanton/1224-Harvest-Rd-94566/home/1923639,0,94566,3.0,9.333333333333334,Alameda
1699888.0,4403 Healdsburg Way,DUBLIN,CA,4.0,3.5,2446.0,Single,2018.0,9761.0,695.0,66.0,0,2.0,63.0,9,78,9,21,78,93.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Dublin/4403-Healdsburg-Way-94568/home/112887016,1,94568,3.0,6.0,Alameda
